User ID,First Name,Last Name,User Email,Work Address,City,State,Zip Code,Work Phone Number,Email Verified,Educator Role,Number of Students,Organization ID
957,Emily,Schroeder,bethramirez@hotmail.com,257 Michael Trail Suite 509,Natashahaven,KS,21946,541-050-0293x65379,True,Other,25.6,97
958,Leah,King,william23@gmail.com,3763 Melinda Underpass Suite 464,Lake Angelaville,TX,62093,(674)478-3653,False,In-school,48.6,43
959,Willie,Montgomery,jessica39@gmail.com,1430 Smith Meadows Apt. 391,New Gina,TX,69597,9519893114,False,In-school,39.3,9
960,Dawn,Wood,vazquezabigail@oliver.info,95669 Bryce Route,West Olivia,MT,2351,773-112-4668x85957,True,Other,10.2,100
961,Sharon,Jones,galvanbrian@hotmail.com,0321 Golden Land Suite 945,Ryanberg,CT,70407,001-002-044-0622,False,Other,46.9,38
962,Antonio,Chavez,hollandshawn@johnson.info,8897 Bradley Square Suite 020,Tracymouth,FL,76464,(362)833-8979x8891,True,Other,12.0,46
963,Cory,Kline,powelljamie@gmail.com,39359 Harris Manors,Harperbury,OH,98624,968.878.2795x412,True,Out-of-school,44.6,24
964,Timothy,Pugh,wilsonjeffrey@gmail.com,3763 Melinda Underpass Suite 464,Johnsonland,OK,47282,+1-899-427-5537x863,True,Other,40.8,43
965,Angel,Silva,hdennis@yahoo.com,0321 Golden Land Suite 945,Lake Sandra,VA,36866,272-804-1571x894,False,Out-of-school,17.6,38
966,Paul,Ayala,mhenry@yahoo.com,93384 Krista Via,Lake Jason,IL,95801,001-042-117-9123,True,Other,45.1,11
967,Jonathan,Williams,brookspamela@hotmail.com,34004 Carter Hollow Suite 326,Jenniferton,CT,29097,001-677-997-5852x6127,True,Other,44.3,32
968,Robert,Martinez,gabriela32@valentine-kelley.com,542 James Mission Suite 424,New Dianaburgh,IA,27656,417-207-3635x201,False,Other,26.6,73
969,Julie,Phillips,bradley35@cohen-allen.com,623 Flynn Fork Apt. 099,Lake Thomasberg,ID,65717,001-185-546-4310x83964,False,In-school,10.9,91
970,Evan,Wagner,hharrison@yahoo.com,114 Donna Lakes Apt. 724,North Brentberg,KS,84498,771.501.6738x8842,True,In-school,39.0,84
971,Justin,Baker,coxanthony@yahoo.com,557 Nelson Pines,East Nicoleburgh,AZ,63070,(752)747-3520x399,False,Out-of-school,37.3,74
972,James,Jones,nwright@griffith.com,5000 Daniel Street Suite 674,Bergerburgh,NM,12443,(549)813-2622,True,In-school,44.0,77
973,Nathan,Ferguson,alexanderburton@landry.biz,62925 Nguyen Greens Apt. 462,Guerreromouth,CA,6820,001-221-370-6951x9674,False,Other,36.0,64
974,Kim,Carter,yjones@wood-salinas.com,167 Jonathan Mission Apt. 857,Port Traci,WA,48628,534.451.1788x10709,False,In-school,28.2,62
975,Justin,Miller,darrell65@hotmail.com,3763 Melinda Underpass Suite 464,Watsonmouth,VA,78601,+1-868-239-2638x05490,False,Out-of-school,10.4,43
976,Lisa,Brown,edwardslisa@brooks.com,33523 Stewart Prairie Apt. 648,New Jasonstad,LA,82120,(466)059-9277x41678,True,In-school,17.4,67
977,Eric,Gill,lbrock@hotmail.com,8489 Miguel Circle,Delgadoland,ME,69761,001-815-080-6939x5226,True,In-school,38.5,65
978,Mr.,Jim,julie05@hotmail.com,424 Yates Bridge Suite 936,East Haroldborough,DE,68931,(979)813-9575,True,Other,29.7,16
979,Melissa,Sheppard,mle@yahoo.com,91980 Kimberly Coves,Garciatown,MO,45337,295-512-9492x26529,True,Other,44.1,4
980,Heather,Mcdonald,nancylewis@gmail.com,301 Robertson Run,New Robert,AR,610,773-875-9497x9518,False,Other,32.2,28
981,Ronald,Brown,smithautumn@hotmail.com,04182 Jessica Court Apt. 510,Averytown,FL,60335,810.478.8586x9441,True,In-school,20.3,12
982,Tiffany,Perez,alexandrasmith@jones-lewis.com,45839 Peggy Manor,Smithberg,AL,33587,(562)390-5112,True,Out-of-school,33.7,14
983,Amy,Bradshaw,flutz@gibson.com,186 Marshall Heights Apt. 467,East Ashley,DE,73179,+1-274-319-5197x65504,True,Other,21.3,93
984,Laura,Ortiz,amanda10@gmail.com,124 Bass Wells,West Jordanborough,ND,49567,510-666-9890x6048,False,In-school,15.9,7
985,Margaret,Foster,moorebenjamin@gmail.com,10713 Joseph Manor Apt. 746,North John,UT,85528,+1-747-748-4724x435,True,Out-of-school,23.6,92
986,Marcia,Jenkins,tiffanymorales@wise.com,623 Flynn Fork Apt. 099,Port Cynthia,NV,99906,+1-168-879-3684x845,False,Out-of-school,45.3,91
987,Chase,Daniels,jbarber@hotmail.com,075 Ian Way,South Brandon,WA,53482,464-371-6363x4337,False,Other,46.9,79
988,Dr.,Samantha,sara82@hotmail.com,10298 Michael Estate,East Sierraborough,OH,87663,+1-623-079-7583,True,Other,19.6,75
989,Bryan,Mcfarland,pmichael@yahoo.com,68432 Leslie Spur,Gonzalezland,CT,24981,505-357-2601x655,True,Out-of-school,42.0,47
990,Douglas,Allen,brianazamora@stone-garcia.com,45642 Michelle Canyon Apt. 695,Lake Clayton,IA,64982,5092970193,True,In-school,24.5,71
991,Victoria,Hernandez,ocollins@hotmail.com,95669 Bryce Route,New Linda,ID,40298,(615)684-6439x55097,False,In-school,21.0,100
992,Lisa,Wolfe,vargasphillip@gmail.com,70119 Hughes Oval,Nathanberg,TN,12619,001-874-684-7986,False,Other,20.3,21
993,David,Moran,wjones@henry.com,923 Christopher Row Apt. 857,West Amy,DE,89370,+1-385-669-5290x54704,True,Other,24.5,44
994,Nicholas,Best,chamberseric@hotmail.com,0612 Steven Knolls,Lisamouth,SC,48191,+1-380-904-5733,False,Other,38.9,13
995,Amanda,Brown,fking@reynolds.org,557 Nelson Pines,Fullerstad,HI,18919,001-918-275-6923x057,False,In-school,35.0,74
996,Rebecca,Anderson,sheilaflowers@gmail.com,10298 Michael Estate,Stephenland,AL,32968,7299225325,False,Other,33.7,75
997,Paul,Marquez,whitneyhughes@esparza.com,9283 Taylor Squares Apt. 136,Port Patriciaberg,NC,28056,(211)622-3018,True,In-school,33.1,37
998,Christie,Williams,jeffreydean@ford-parker.com,7091 Gabriela Parkways Apt. 835,Ashleyhaven,OK,8302,771-606-8229,False,In-school,17.4,80
999,Sharon,Cochran,taylormcguire@miller.info,114 Donna Lakes Apt. 724,Lake Shelleyfort,WI,45145,(444)117-2311x3505,False,In-school,42.9,84
1000,Michael,Ramirez,thomasrobert@watkins.com,6256 Jones Summit Apt. 857,Lake Theresa,DE,39634,592.905.2733,False,Other,28.9,95
